OBJECTID,BOEM Lease Number,Project Name,Project Phase Number,Developer Name,Wind Turbine Identifier,Maximum Height (m),Maximum Megawatts,Maximum Rotor Diameter (m),Wind Turbine Model,Depth (m),Configuration Option Number,Installation Status,Notes,Longitude (NAD83),Latitude (NAD83),Northing,Easting,UTM Zone,Alternate location,x,y
4561,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30509327,40.27856934,4460054.5,644090.6,18N,,-8160285.656,4906506.176
4562,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30537528,40.26727545,4458800.38,644090.6,18N,,-8160317.049,4904858.374
4563,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30587554,40.2472258,4456573.99,644090.6,18N,,-8160372.737,4901933.766
4564,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29052067,40.28706343,4461021.18,645311.34,18N,,-8158663.441,4907745.663
4565,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29080519,40.27576964,4459767.06,645311.34,18N,,-8158695.114,4906097.669
4566,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29108956,40.26447574,4458512.93,645311.34,18N,,-8158726.769,4904449.934
4567,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29137376,40.25318182,4457258.8,645311.34,18N,,-8158758.406,4902802.471
4568,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29168158,40.24094195,4455899.63,645311.34,18N,,-8158792.673,4901017.33
4569,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27594444,40.29555559,4461987.86,646532.08,18N,,-8157040.823,4908985.025
4570,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27623148,40.28426182,4460733.73,646532.08,18N,,-8157072.776,4907336.826
4571,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27651835,40.27296812,4459479.61,646532.08,18N,,-8157104.71,4905688.912
4572,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27681649,40.26122403,4458175.48,646532.08,18N,,-8157137.899,4903975.573
4573,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27709161,40.25038055,4456971.36,646532.08,18N,,-8157168.525,4902393.886
4574,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J21,290,15,260,Vestas 138-V236,,,Proposed,,-73.2774903,40.23465632,4455225.26,646532.08,18N,,-8157212.906,4900100.719
4575,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-C22,290,15,260,Vestas 138-V236,,,Proposed,,-73.26136459,40.30404583,4462954.54,647752.82,18N,,-8155417.801,4910224.262
4576,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D22,290,15,260,Vestas 138-V236,,,Proposed,,-73.26165414,40.29275217,4461700.41,647752.82,18N,,-8155450.034,4908575.871
4577,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E22,290,15,260,Vestas 138-V236,,,Proposed,,-73.26194353,40.28145857,4460446.29,647752.82,18N,,-8155482.248,4906927.765
4578,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G22,290,15,260,Vestas 138-V236,,,Proposed,,-73.26252181,40.2588712,4457938.04,647752.82,18N,,-8155546.622,4903632.356
4579,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H22,290,15,260,Vestas 138-V236,,,Proposed,,-73.2628107,40.24757744,4456683.91,647752.82,18N,,-8155578.781,4901985.052
4580,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-B23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24678112,40.31253415,4463921.22,648973.56,18N,,-8153794.377,4911463.373
4581,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24736508,40.28994709,4461412.97,648973.56,18N,,-8153859.383,4908166.492
4582,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24765682,40.27865348,4460158.84,648973.56,18N,,-8153891.859,4906518.454
4583,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24794838,40.26735993,4458904.72,648973.56,18N,,-8153924.316,4904870.7
4584,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24853103,40.24477268,4456396.47,648973.56,18N,,-8153989.175,4901575.994
